iter	RMSE
4340	0.07372079697
4341	0.07368898955
4342	0.07366594403
4343	0.07365849999
4344	0.07362502739
4345	0.07361206113
4346	0.07359489268
4347	0.07358610569
4348	0.07357429064
4349	0.07354438671
4350	0.07352581776
4351	0.07351303804
4352	0.07349334114
4353	0.07347565202
4354	0.07344433455
4355	0.07342116409
4356	0.07338296486
4357	0.073368642
4358	0.07334369346
4359	0.07332049735
4360	0.07327425098
4361	0.07323876755
4362	0.07321954923
4363	0.07319526876
4364	0.07317795386
4365	0.0731551161
4366	0.07314888105
4367	0.07312483804
4368	0.07309929968
4369	0.07307552425
4370	0.07305109839
4371	0.07301654194
4372	0.07299019682
4373	0.07298300917
4374	0.07294994432
4375	0.07291584874
4376	0.07288519853
4377	0.07286020919
4378	0.07283614267
4379	0.07281339927
4380	0.07279643589
4381	0.07277367837
4382	0.07276242556
4383	0.07272714046
4384	0.07272023562
4385	0.07269751057
4386	0.07267552155
4387	0.07266304759
4388	0.07264545357
4389	0.0726249154
4390	0.07260908343
4391	0.0725927554
4392	0.07255256573
4393	0.07253684506
4394	0.07249828217
4395	0.07247969624
4396	0.07247498951
4397	0.07243654403
4398	0.07240809984
4399	0.07238325111
4400	0.07235406012
4401	0.07233617173
4402	0.07232427467
4403	0.07231167846
4404	0.07228156643
4405	0.07225906046
4406	0.07225008441
4407	0.07223430039
4408	0.07221655809
4409	0.07220193479
4410	0.07216769549
4411	0.07213837067
4412	0.07212551639
4413	0.0721233286
4414	0.07209394478
4415	0.07207397634
4416	0.07203449311
4417	0.07202007774
4418	0.07198636303
4419	0.07195925639
4420	0.0719588106
4421	0.07191099481
4422	0.07190577295
4423	0.07188168742
4424	0.07186498268
4425	0.07185396001
4426	0.07180588035
4427	0.07178174906
4428	0.07177632518
4429	0.07173561352
4430	0.07169827551
4431	0.07168706238
4432	0.07166182355
4433	0.07165289692
4434	0.07163144714
4435	0.07162392643
4436	0.07159863726
4437	0.07158623217
4438	0.07157977761
4439	0.07156626448
4440	0.071557679
4441	0.07153045109
4442	0.07149414509
4443	0.07148895549
4444	0.07146361006
4445	0.07145318793
4446	0.07144560296
4447	0.0714357679
4448	0.07140164916
4449	0.0713865446
4450	0.07137761403
4451	0.07134335836
4452	0.07132934606
4453	0.07131028289
4454	0.07126282699
4455	0.07125118392
4456	0.0712239088
4457	0.07119654686
4458	0.07118099771
4459	0.07114990654
4460	0.07114310592
4461	0.07113783851
4462	0.07112345405
4463	0.07111457538
4464	0.0710976493
4465	0.07107406977
4466	0.07104674587
4467	0.07103909341
4468	0.0710058426
4469	0.07099830884
4470	0.07096442887
4471	0.07093378059
4472	0.07092765245
4473	0.07090463339
4474	0.07088586652
4475	0.07087458505
4476	0.07085881537
4477	0.07083326412
4478	0.07081409895
4479	0.07076915772
4480	0.07075917657
4481	0.07073065506
4482	0.07071791216
4483	0.07069876951
4484	0.07067918774
4485	0.07064454498
4486	0.07062894144
4487	0.07060763998
4488	0.07057172195
4489	0.07055521348
4490	0.07052225045
4491	0.07050572868
4492	0.07048369954
4493	0.07046587476
4494	0.07044928018
4495	0.0704325039
4496	0.07040384439
4497	0.07037694951
4498	0.0703485096
4499	0.0703305316
4500	0.07032086081
4501	0.07031839042
4502	0.07029317293
4503	0.07028252446
4504	0.07026679794
4505	0.07022291259
4506	0.07020725391
4507	0.07018068731
4508	0.07015147674
4509	0.07013456917
4510	0.07010026882
4511	0.07008314019
4512	0.07005407163
4513	0.07002365879
4514	0.07000129106
4515	0.06997948072
4516	0.06996291147
4517	0.06991379295
4518	0.06989234879
4519	0.06988614403
4520	0.06986862662
4521	0.06982306949
4522	0.06980812846
4523	0.06978747319
4524	0.0697670481
4525	0.0697310154
4526	0.06971338003
4527	0.06967976906
4528	0.06967199482
4529	0.06964844513
4530	0.06963111203
4531	0.06959665698
4532	0.0695659748
4533	0.06956197874
4534	0.06952873963
4535	0.06951964262
4536	0.06947995119
4537	0.0694714568
4538	0.0694601059
4539	0.06943370158
4540	0.06941461829
4541	0.06938704262
4542	0.06934650145
4543	0.06930458826
4544	0.069288102
4545	0.06925895299
4546	0.06923516749
4547	0.06922854363
4548	0.06918579233
4549	0.06916349489
4550	0.06914457047
4551	0.06909172385
4552	0.06908206603
4553	0.06904892506
4554	0.06902514521
4555	0.06900807361
4556	0.06896851705
4557	0.06894909421
4558	0.06892127363
4559	0.06891229176
4560	0.06890455901
4561	0.06886950123
4562	0.06885325097
4563	0.06883080076
4564	0.06881429405
4565	0.06880446208
4566	0.06876996458
4567	0.06872762211
4568	0.06869891167
4569	0.06867361795
4570	0.06863580362
4571	0.06862774723
4572	0.06858626189
4573	0.06857486404
4574	0.06856243754
4575	0.06854771347
4576	0.06851518203
4577	0.06850353821
4578	0.0684564184
4579	0.0684332111
4580	0.0684167077
4581	0.06839627301
4582	0.06835678598
4583	0.06834399517
4584	0.06832031335
4585	0.06830622714
4586	0.06829092867
4587	0.06825310878
4588	0.06822898474
4589	0.06821269656
4590	0.06819705821
4591	0.06815372546
4592	0.06813280235
4593	0.06810369979
4594	0.06807302508
4595	0.0680708328
4596	0.06802639986
4597	0.06802594395
4598	0.06800301387
4599	0.06799027848
4600	0.06796932549
4601	0.06794600121
4602	0.06792237945
4603	0.06790619154
4604	0.06787731824
4605	0.06785291069
4606	0.06784629603
4607	0.0678166648
4608	0.06779104079
4609	0.06776986883
4610	0.06775324627
4611	0.06773796103
4612	0.06767174233
4613	0.06764247562
4614	0.06762299726
4615	0.06760572064
4616	0.06757949255
4617	0.06756880495
4618	0.06755396341
4619	0.06752597923
4620	0.06752321692
4621	0.0674826139
4622	0.06747254486
4623	0.06746396084
4624	0.06743954401
4625	0.06741617975
4626	0.06741161316
4627	0.06738388618
4628	0.06737042239
4629	0.06735079161
4630	0.06733968189
4631	0.06729752506
4632	0.06726288491
4633	0.06724149268
4634	0.06722885297
4635	0.06721015343
4636	0.06718580909
4637	0.06717554357
4638	0.06715783311
4639	0.06713667798
4640	0.06711787776
4641	0.06710391553
4642	0.06708218097
4643	0.06707796032
4644	0.06705542248
4645	0.06704948885
4646	0.06702517269
4647	0.06701797825
4648	0.06699251021
4649	0.06697545483
4650	0.06694980397
4651	0.06693618694
4652	0.06690918394
4653	0.06689415746
4654	0.06683089371
4655	0.06682643509
4656	0.06681247438
4657	0.0668071869
4658	0.06677040727
4659	0.06674225187
4660	0.06672485082
4661	0.06670841638
4662	0.06668117765
4663	0.06667041711
4664	0.06665625187
4665	0.06664518625
4666	0.06662785339
4667	0.06661184867
4668	0.06658939815
4669	0.06655644398
4670	0.06652741544
4671	0.06650179762
4672	0.06647062437
4673	0.06643022431
4674	0.06641981194
4675	0.06639854074
4676	0.06637353683
4677	0.06636357942
4678	0.06635200729
4679	0.06633233017
4680	0.06630340733
4681	0.06627635332
4682	0.06624836114
4683	0.06623102387
4684	0.06619230458
4685	0.06615541632
4686	0.0661209178
4687	0.06609945661
4688	0.06607408951
4689	0.06605186646
4690	0.06603860473
4691	0.06602785509
4692	0.06601023537
4693	0.06598103345
4694	0.06594684572
4695	0.06592594979
4696	0.06591185418
4697	0.06589506505
4698	0.065873445
4699	0.06585257324
4700	0.06583956922
4701	0.06582582858
4702	0.06579920589
4703	0.06577335694
4704	0.06576097153
4705	0.06573509414
4706	0.06572003264
4707	0.06569761746
4708	0.06567938051
4709	0.0656410306
4710	0.06562441534
4711	0.06561848807
4712	0.06560137665
4713	0.06557767378
4714	0.06556362656
4715	0.06556036471
4716	0.06552646766
4717	0.06549007989
4718	0.06546632141
4719	0.06544241552
4720	0.06542295039
4721	0.06539596801
4722	0.06538729533
4723	0.06536711259
4724	0.0653396949
4725	0.06532065712
4726	0.06529207125
4727	0.06525912768
4728	0.06524616917
4729	0.0652174898
4730	0.06520874514
4731	0.06518014802
4732	0.06515140011
4733	0.06512855671
4734	0.06510405418
4735	0.06509599306
4736	0.06507913452
4737	0.06505512938
4738	0.06503617454
4739	0.06502644683
4740	0.06497882134
4741	0.06496397999
4742	0.06494737155
4743	0.06488962711
4744	0.06486945047
4745	0.06486522801
4746	0.0648486707
4747	0.06484215036
4748	0.06482725745
4749	0.06479072094
4750	0.06477724498
4751	0.06476073254
4752	0.06474145092
4753	0.0647090235
4754	0.06470034278
4755	0.06469977107
4756	0.0646739402
4757	0.06465475415
4758	0.06462500449
4759	0.06461905682
4760	0.06461447795
4761	0.06459307791
4762	0.0645802487
4763	0.06457800632
4764	0.06456726369
4765	0.06455712677
4766	0.06451954688
4767	0.06449388754
4768	0.06447819739
4769	0.06444712677
4770	0.06443086429
4771	0.06441184586
4772	0.06439986555
4773	0.06439078371
4774	0.06437707493
4775	0.06435777583
4776	0.06434348485
4777	0.06432175515
4778	0.06429626671
4779	0.06427277156
4780	0.06425439831
4781	0.06424483064
4782	0.0642235957
4783	0.06421021891
4784	0.06417936867
4785	0.06416961898
4786	0.06414932568
4787	0.06411203239
4788	0.06408371827
4789	0.06405707457
4790	0.06404508451
4791	0.06403228311
4792	0.06400874285
4793	0.0640079103
4794	0.06398116812
4795	0.06394195091
4796	0.06392212926
4797	0.06391458353
4798	0.06388715832
4799	0.06387650123
4800	0.06386176608
4801	0.06382812861
4802	0.06380586479
4803	0.06378683985
4804	0.0637685422
4805	0.06375066722
4806	0.06373977907
4807	0.06372592478
4808	0.06370497033
4809	0.06369745676
4810	0.06365808186
4811	0.06362546655
4812	0.06361101297
4813	0.06358774193
4814	0.06355957795
4815	0.0635314954
4816	0.06351177956
4817	0.06347815239
4818	0.06345672933
4819	0.06341160482
4820	0.06338322683
4821	0.06337091471
4822	0.06334009837
4823	0.06332404461
4824	0.063296445
4825	0.06327980542
4826	0.06327205007
4827	0.06324769435
4828	0.06322594492
4829	0.06321666002
4830	0.06319719066
4831	0.06319020967
4832	0.0631833173
4833	0.06317233313
4834	0.06315667289
4835	0.06313320024
4836	0.06311837429
4837	0.06310103472
4838	0.06308844325
4839	0.06306326273
4840	0.06305075652
4841	0.0630154702
4842	0.06300398257
4843	0.06298528586
4844	0.06296856107
4845	0.06293503361
4846	0.06291515384
4847	0.06290059445
4848	0.06287442277
4849	0.06284716292
4850	0.06283766197
4851	0.06282098521
4852	0.06280744224
4853	0.06279401656
4854	0.06275560911
4855	0.06273736052
4856	0.06270700773
4857	0.06268493962
4858	0.0626815751
4859	0.06265574531
4860	0.06263201394
4861	0.06260823719
4862	0.06257905741
4863	0.06254790825
4864	0.06251981877
4865	0.06250385351
4866	0.06248121199
4867	0.06246448274
4868	0.06244534711
4869	0.06242342239
4870	0.0624185356
4871	0.06239210467
4872	0.06237700806
4873	0.0623578089
4874	0.06234099504
4875	0.06232875923
4876	0.06230955476
4877	0.06228776293
4878	0.06227329241
4879	0.06224809874
4880	0.06222529649
4881	0.06220946289
4882	0.06218172095
4883	0.06214832389
4884	0.0621293015
4885	0.06211741111
4886	0.06210874309
4887	0.06209951569
4888	0.06208756114
4889	0.06207902644
4890	0.06207479613
4891	0.06205249177
4892	0.06203080821
4893	0.06202075984
4894	0.06200597033
4895	0.06199210275
4896	0.06198167176
4897	0.06197078356
4898	0.06196826094
4899	0.0619658631
4900	0.06194477483
4901	0.06192923652
4902	0.06191250091
4903	0.06189015662
4904	0.06188470642
4905	0.06186267244
4906	0.0618561122
4907	0.06183111332
4908	0.06181546901
4909	0.06180101784
4910	0.06179413924
4911	0.06178530403
4912	0.06175588022
4913	0.06172378977
4914	0.06170714609
4915	0.0616850544
4916	0.06165398375
4917	0.06163995201
4918	0.06161740049
4919	0.06159802361
4920	0.06157446479
4921	0.06155016117
4922	0.06153951629
4923	0.06153176064
4924	0.06152337957
4925	0.06150346506
4926	0.06148840464
4927	0.06146939052
4928	0.06144714168
4929	0.06142505564
4930	0.0614002613
4931	0.06136591056
4932	0.0613597248
4933	0.06133822404
4934	0.06132381774
4935	0.06131175735
4936	0.06128620198
4937	0.06128109636
4938	0.06125630367
4939	0.06125611872
4940	0.06123966184
4941	0.06122451624
4942	0.06119844379
4943	0.06116929107
4944	0.06116128162
4945	0.0611424753
4946	0.06113004397
4947	0.06112555509
4948	0.06112378013
4949	0.06110502555
4950	0.06106303014
4951	0.06103675247
4952	0.06100930897
4953	0.06099684424
4954	0.06098466104
4955	0.0609620138
4956	0.06094286074
4957	0.06092882047
4958	0.06091169
4959	0.06088713803
4960	0.06086508571
4961	0.06086049361
4962	0.06085810345
4963	0.06080789449
4964	0.06079258873
4965	0.06076912533
4966	0.06075509756
4967	0.06074108219
4968	0.06071328388
4969	0.06069993876
4970	0.06068157012
4971	0.0606641878
4972	0.06064387197
4973	0.06063974754
4974	0.06059513355
4975	0.06057808205
4976	0.06056295988
4977	0.06054781644
4978	0.06052778309
4979	0.06050118795
4980	0.06046840448
4981	0.06045811863
4982	0.06043469835
4983	0.06039689861
4984	0.06038133195
4985	0.06035093149
4986	0.06033369713
4987	0.0603118545
4988	0.06029087383
4989	0.06026987113
4990	0.06025320079
4991	0.06022855872
4992	0.0602264066
4993	0.06021317175
4994	0.06020006515
4995	0.0601768794
4996	0.06016392976
4997	0.06014055569
4998	0.06013367401
4999	0.06011941502
